dynasty,period,book_name,author,full_book_info,variant,count,total_chars,frequency_per_10k,file_count,recalc_freq_per_10k
明,明代,說郛,明,說郛 (明),偉,64,2887523,0.22559430057943952,121,0.22164325617492917
明,明代,說郛,明,說郛 (明),弭,9,2887523,0.032749466984620994,121,0.031168582899599416
明,明代,說郛,明,說郛 (明),彌,99,2887523,0.3551845302645012,121,0.3428544118955935
明,明代,說郛,明,說郛 (明),懣,8,2887523,0.027054921297939842,121,0.027705407021866146
明,明代,說郛,明,說郛 (明),每,974,2887523,3.4494990662015943,121,3.373133304912203
明,明代,說郛,明,說郛 (明),滿,259,2887523,0.8575886124140136,121,0.8969625523329164
明,明代,說郛,明,說郛 (明),瞞,6,2887523,0.024525056893541255,121,0.02077905526639961
明,明代,說郛,明,說郛 (明),輩,606,2887523,2.1121934604643435,121,2.0986845819063604
明,明代,說郛,明,說郛 (明),門,1405,2887523,4.728350389824364,121,4.865762108215242
明,明代,論語商,周宗建,論語商 (周宗建),們,0,40900,0.0,4,0.0
明,明代,論語商,周宗建,論語商 (周宗建),偉,0,40900,0.0,4,0.0
明,明代,論語商,周宗建,論語商 (周宗建),弭,0,40900,0.0,4,0.0
明,明代,論語商,周宗建,論語商 (周宗建),彌,0,40900,0.0,4,0.0
明,明代,論語商,周宗建,論語商 (周宗建),懣,0,40900,0.0,4,0.0
明,明代,論語商,周宗建,論語商 (周宗建),每,7,40900,10.111741860759535,4,1.7114914425427874
明,明代,論語商,周宗建,論語商 (周宗建),滿,3,40900,0.34541518905724683,4,0.7334963325183375
明,明代,論語商,周宗建,論語商 (周宗建),瞞,1,40900,0.1151383963524156,4,0.24449877750611249
明,明代,論語商,周宗建,論語商 (周宗建),輩,7,40900,0.8827895777938797,4,1.7114914425427874
明,明代,論語商,周宗建,論語商 (周宗建),門,10,40900,1.2858203693463544,4,2.4449877750611244
明,明代,論語學案,劉宗周,論語學案 (劉宗周),們,0,116535,0.0,11,0.0
明,明代,論語學案,劉宗周,論語學案 (劉宗周),偉,1,116535,0.11210888014439625,11,0.08581112970352255
明,明代,論語學案,劉宗周,論語學案 (劉宗周),弭,0,116535,0.0,11,0.0
明,明代,論語學案,劉宗周,論語學案 (劉宗周),彌,4,116535,0.2781460533289691,11,0.3432445188140902
明,明代,論語學案,劉宗周,論語學案 (劉宗周),懣,0,116535,0.0,11,0.0
明,明代,論語學案,劉宗周,論語學案 (劉宗周),每,8,116535,0.5709473443811643,11,0.6864890376281804
明,明代,論語學案,劉宗周,論語學案 (劉宗周),滿,4,116535,0.3044605389629226,11,0.3432445188140902
明,明代,論語學案,劉宗周,論語學案 (劉宗周),瞞,1,116535,0.05772738818204908,11,0.08581112970352255
明,明代,論語學案,劉宗周,論語學案 (劉宗周),輩,10,116535,0.6963632206495596,11,0.8581112970352255
明,明代,論語學案,劉宗周,論語學案 (劉宗周),門,61,116535,5.106425122268755,11,5.2344789119148745
明,明代,論語類考,陳士元,論語類考 (陳士元),們,0,100236,0.0,21,0.0
明,明代,論語類考,陳士元,論語類考 (陳士元),偉,0,100236,0.0,21,0.0
明,明代,論語類考,陳士元,論語類考 (陳士元),弭,1,100236,0.09049609961810645,21,0.09976455564866915
明,明代,論語類考,陳士元,論語類考 (陳士元),彌,3,100236,0.28776705841183975,21,0.2992936669460074
明,明代,論語類考,陳士元,論語類考 (陳士元),懣,0,100236,0.0,21,0.0
明,明代,論語類考,陳士元,論語類考 (陳士元),每,21,100236,1.9338928025918136,21,2.095055668622052
明,明代,論語類考,陳士元,論語類考 (陳士元),滿,3,100236,0.28223140010452785,21,0.2992936669460074
明,明代,論語類考,陳士元,論語類考 (陳士元),瞞,0,100236,0.0,21,0.0
明,明代,論語類考,陳士元,論語類考 (陳士元),輩,3,100236,0.8167404436196241,21,0.2992936669460074
明,明代,論語類考,陳士元,論語類考 (陳士元),門,92,100236,9.263540067427149,21,9.178339119677561
明,明代,諸上善人詠,道衍,諸上善人詠 (道衍),們,0,24870,0.0,1,0.0
明,明代,諸上善人詠,道衍,諸上善人詠 (道衍),偉,0,24870,0.0,1,0.0
