dynasty,period,book_name,author,full_book_info,total_chars,file_count,unique_variants_found
宋,宋代,廣大蓮華莊嚴曼拏羅滅一切罪陀羅尼經,施護,廣大蓮華莊嚴曼拏羅滅一切罪陀羅尼經 (施護),47990,10,10
宋,宋代,廣川書跋,宋,廣川書跋 (宋),669930,110,10
宋,宋代,廣川畫跋,宋,廣川畫跋 (宋),336500,70,10
宋,宋代,廣清涼傳,延一,廣清涼傳 (延一),427100,30,10
宋,宋代,廣釋菩提心論,蓮華戒菩薩,廣釋菩提心論 (蓮華戒菩薩),142720,40,10
宋,宋代,廣陵集,宋,廣陵集 (宋),1030670,320,10
宋,宋代,廬山記,陳舜俞,廬山記 (陳舜俞),622210,90,10
宋,宋代,廬山記,陳舜兪,廬山記 (陳舜兪),622210,90,10
宋,宋代,廬山集,董嗣杲,廬山集 (董嗣杲),321370,60,10
宋,宋代,廬溪文集,宋,廬溪文集 (宋),1334500,530,10
宋,宋代,延平答問,宋,延平答問 (宋),188110,30,10
宋,宋代,建中靖國續燈錄,惟白,建中靖國續燈錄 (惟白),3014950,300,10
宋,宋代,建中靖國續燈錄目錄,惟白,建中靖國續燈錄目錄 (惟白),219950,30,10
宋,宋代,建康集,宋,建康集 (宋),404550,100,10
宋,宋代,建炎以來朝野雜記,宋,建炎以來朝野雜記 (宋),2536840,410,10
宋,宋代,建炎以來繫年要錄,宋,建炎以來繫年要錄 (宋),18135110,2020,10
宋,宋代,張右史文集,宋,張右史文集 (宋),2367700,610,10
宋,宋代,張子全書,宋,張子全書 (宋),1464130,160,10
宋,宋代,張子語錄,宋,張子語錄 (宋),150000,10,10
宋,宋代,張氏可書,宋,張氏可書 (宋),39550,20,10
宋,宋代,張氏拙軒集,宋,張氏拙軒集 (宋),358180,70,10
宋,宋代,張氏春秋集注,宋,張氏春秋集注 (宋),2200440,120,10
宋,宋代,彌勒上生經瑞應鈔,守千,彌勒上生經瑞應鈔 (守千),624800,20,10
宋,宋代,彌勒上生經瑞應鈔科,守千,彌勒上生經瑞應鈔科 (守千),303430,10,10
宋,宋代,彝齋文編,宋,彝齋文編 (宋),360770,50,10
宋,宋代,彥周詩話,宋,彥周詩話 (宋),106420,10,10
宋,宋代,彭城集,宋,彭城集 (宋),2131390,410,10
宋,宋代,往生淨土懺願儀,遵式,往生淨土懺願儀 (遵式),76250,10,10
宋,宋代,往生淨土決疑行願二門,遵式,往生淨土決疑行願二門 (遵式),51700,10,10
宋,宋代,征南錄,宋,征南錄 (宋),26940,10,10
宋,宋代,徂徠集,宋,徂徠集 (宋),890540,220,10
宋,宋代,律呂新書,蔡元定,律呂新書 (蔡元定),306320,30,10
宋,宋代,律宗新學名句,惟顯,律宗新學名句 (惟顯),388230,30,10
宋,宋代,律宗會元,守一,律宗會元 (守一),1148290,30,10
宋,宋代,後山詩話,宋,後山詩話 (宋),53180,20,10
宋,宋代,後山談叢,宋,後山談叢 (宋),179370,50,10
宋,宋代,後山集,宋,後山集 (宋),1220290,260,10
宋,宋代,後村詩話,宋,後村詩話 (宋),961640,150,10
宋,宋代,後村集,宋,後村集 (宋),11650220,1970,10
宋,宋代,後漢書,宋,後漢書 (宋),12505740,1250,10
宋,宋代,御定小學集駐,宋,御定小學集駐 (宋),802010,70,10
宋,宋代,御批資治通鑑綱目,宋,御批資治通鑑綱目 (宋),31272320,830,10
宋,宋代,御纂朱子全書,宋,御纂朱子全書 (宋),9368200,670,10
宋,宋代,御製佛賦,趙炅,御製佛賦 (趙炅),165960,20,10
宋,宋代,御製秘藏詮,太宗趙炅,御製秘藏詮 (太宗趙炅),2740230,300,10
宋,宋代,御製緣識,太宗趙炅,御製緣識 (太宗趙炅),189480,50,10
宋,宋代,御製蓮華心輪迴文偈頌,太宗趙炅,御製蓮華心輪迴文偈頌 (太宗趙炅),1568830,250,10
宋,宋代,御製詮源歌,趙炅,御製詮源歌 (趙炅),48780,10,10
宋,宋代,御製逍遙詠,太宗趙炅,御製逍遙詠 (太宗趙炅),698470,110,10
宋,宋代,御註圓覺經,孝宗帝,御註圓覺經 (孝宗帝),344300,20,10
宋,宋代,復古編,宋,復古編 (宋),399760,40,10
宋,宋代,復宗集,與咸,復宗集 (與咸),91940,10,10
宋,宋代,復齋易說,宋,復齋易說 (宋),232550,70,10
宋,宋代,德隅齋畫品,宋,德隅齋畫品 (宋),37730,10,10
宋,宋代,心性罪福因緣集,智覺,心性罪福因緣集 (智覺),339370,30,10
宋,宋代,心泉學詩稿,宋,心泉學詩稿 (宋),175950,70,10
宋,宋代,心經,宋,心經 (宋),73880,20,10
宋,宋代,心賦注,延壽,心賦注 (延壽),1130740,40,10
宋,宋代,忠惠集,宋,忠惠集 (宋),777460,120,10
宋,宋代,忠愍集,宋,忠愍集 (宋),386080,90,10
宋,宋代,忠愍集,李若水,忠愍集 (李若水),386080,90,10
宋,宋代,忠正德文集,宋,忠正德文集 (宋),757690,100,10
宋,宋代,忠穆集,宋,忠穆集 (宋),461280,90,10
宋,宋代,忠肅集,宋,忠肅集 (宋),1366110,210,10
宋,宋代,性善堂稿,宋,性善堂稿 (宋),714500,160,10
宋,宋代,性理羣書句解,宋,性理羣書句解 (宋),2046480,240,10
宋,宋代,恥堂存稿,宋,恥堂存稿 (宋),758320,90,10
宋,宋代,息諍因緣經,施護,息諍因緣經 (施護),41760,10,10
宋,宋代,息除中夭陀羅尼經,施護,息除中夭陀羅尼經 (施護),12480,10,10
宋,宋代,惜香樂府,宋,惜香樂府 (宋),259080,120,10
宋,宋代,愛日齋叢抄,宋,愛日齋叢抄 (宋),520770,60,10
宋,宋代,感氣十六轉金丹,宋,感氣十六轉金丹 (宋),25770,10,10
宋,宋代,愧郯錄,宋,愧郯錄 (宋),702530,170,10
宋,宋代,慈湖詩傳,宋,慈湖詩傳 (宋),1931860,210,10
宋,宋代,慈湖遺書,宋,慈湖遺書 (宋),1968360,220,10
宋,宋代,慶元黨禁,宋,慶元黨禁 (宋),164890,20,10
宋,宋代,慶湖遺老詩集,宋,慶湖遺老詩集 (宋),506620,130,10
宋,宋代,應齋雜著,宋,應齋雜著 (宋),370110,70,10
宋,宋代,成都文類,扈仲榮,成都文類 (扈仲榮),3267960,510,10
宋,宋代,戒子通錄,宋,戒子通錄 (宋),680500,90,10
宋,宋代,戰國策校注,宋,戰國策校注 (宋),3099580,120,10
宋,宋代,投轄錄,宋,投轄錄 (宋),147750,10,10
宋,宋代,折獄龜鑑,宋,折獄龜鑑 (宋),605110,90,10
宋,宋代,拈八方珠玉集,祖慶,拈八方珠玉集 (祖慶),841440,30,10
宋,宋代,拙齋文集,宋,拙齋文集 (宋),963180,230,10
宋,宋代,括異志,宋,括異志 (宋),318100,110,10
宋,宋代,揚州芍藥譜,宋,揚州芍藥譜 (宋),23240,20,10
宋,宋代,揮塵錄,宋,揮塵錄 (宋),1620860,240,10
宋,宋代,摛文堂集,宋,摛文堂集 (宋),1043080,170,10
宋,宋代,摩訶止觀義例科,從義,摩訶止觀義例科 (從義),200070,10,10
宋,宋代,摩訶止觀義例纂要,從義,摩訶止觀義例纂要 (從義),1775940,60,10
宋,宋代,摩訶止觀義例隨釋,處元,摩訶止觀義例隨釋 (處元),1265610,60,10
宋,宋代,擊壤集,宋,擊壤集 (宋),791420,220,10
宋,宋代,攷古編,宋,攷古編 (宋),364860,110,10
宋,宋代,攷古質疑,宋,攷古質疑 (宋),345960,70,10
宋,宋代,攻媿集,宋,攻媿集 (宋),7430110,1130,10
宋,宋代,放翁詞,宋,放翁詞 (宋),92980,30,10
宋,宋代,放翁詩選,宋,放翁詩選 (宋),430270,200,10
宋,宋代,政和五禮新儀,宋,政和五禮新儀 (宋),5345400,2270,10
宋,宋代,政經,宋,政經 (宋),166210,20,10
宋,宋代,救荒活民書,宋,救荒活民書 (宋),433200,50,10
宋,宋代,教觀撮要論,宋,教觀撮要論 (宋),218120,20,10
宋,宋代,敝帚藁畧,宋,敝帚藁畧 (宋),606910,90,10
宋,宋代,散花菴詞,宋,散花菴詞 (宋),35520,20,10
宋,宋代,數學九章,宋,數學九章 (宋),1143970,100,10
宋,宋代,文信國集杜詩,宋,文信國集杜詩 (宋),201540,20,10
宋,宋代,文公易說,宋,文公易說 (宋),2872340,240,10
宋,宋代,文則,宋,文則 (宋),205510,30,10
宋,宋代,文子纘義,杜道堅,文子纘義 (杜道堅),610600,130,10
宋,宋代,文山集,宋,文山集 (宋),3076680,210,10
宋,宋代,文恭集,宋,文恭集 (宋),1947070,410,10
宋,宋代,文房四譜,宋,文房四譜 (宋),333620,70,10
宋,宋代,文昌雜錄,宋,文昌雜錄 (宋),317750,90,10
宋,宋代,文殊所說最勝名義經,金總持,文殊所說最勝名義經 (金總持),57900,20,10
宋,宋代,文殊指南圖讚,宋,文殊指南圖讚 (宋),72040,10,10
宋,宋代,文溪集,宋,文溪集 (宋),651060,220,10
宋,宋代,文章正宗,眞德秀,文章正宗 (眞德秀),5677050,250,10
宋,宋代,文章精義,宋,文章精義 (宋),48070,20,10
宋,宋代,文章軌範,宋,文章軌範 (宋),493770,80,10
宋,宋代,文苑英華,宋,文苑英華 (宋),46278150,10010,10
宋,宋代,文苑英華辨證,彭叔夏,文苑英華辨證 (彭叔夏),324240,110,10
宋,宋代,文莊集,宋,文莊集 (宋),1691620,370,10
宋,宋代,文說,宋,文說 (宋),56610,10,10
宋,宋代,文選補遺,宋,文選補遺 (宋),4878040,410,10
宋,宋代,斐然集,宋,斐然集 (宋),2925580,310,10
宋,宋代,斥謬,宋,斥謬 (宋),29660,10,10
宋,宋代,新五代史,歐陽修,新五代史 (歐陽修),3101640,750,10
宋,宋代,新修往生傳,王古,新修往生傳 (王古),282750,30,10
宋,宋代,新儀象法要,宋,新儀象法要 (宋),139330,40,10
宋,宋代,新受戒比丘六念五觀法,允堪,新受戒比丘六念五觀法 (允堪),24120,10,10
宋,宋代,新唐書,歐陽修,新唐書 (歐陽修),5857280,760,10
宋,宋代,新唐書糾謬,宋,新唐書糾謬 (宋),683340,220,10
宋,宋代,新安志,宋,新安志 (宋),1122760,110,10
宋,宋代,斷腸詞,宋,斷腸詞 (宋),16870,30,10
宋,宋代,方壺存稿,宋,方壺存稿 (宋),126140,60,10
宋,宋代,方是閒居士小稿,宋,方是閒居士小稿 (宋),324070,50,10
宋,宋代,方泉詩集,宋,方泉詩集 (宋),168480,50,10
宋,宋代,方舟集,宋,方舟集 (宋),1788300,250,10
宋,宋代,方輿勝覽,宋,方輿勝覽 (宋),6429840,710,10
宋,宋代,施設論,法護,施設論 (法護),231240,70,10
宋,宋代,施註蘇詩,宋,施註蘇詩 (宋),6025680,600,10
宋,宋代,施食通覽,宗曉,施食通覽 (宗曉),255300,10,10
宋,宋代,旅舍備要方,宋,旅舍備要方 (宋),51840,30,10
宋,宋代,日涉園集,宋,日涉園集 (宋),473060,110,10
宋,宋代,明州天童景德禪寺宏智覺禪師語錄,正覺,明州天童景德禪寺宏智覺禪師語錄 (正覺),323910,40,10
宋,宋代,明本釋,宋,明本釋 (宋),528900,40,10
宋,宋代,明覺禪師語錄,惟蓋竺,明覺禪師語錄 (惟蓋竺),658840,60,10
宋,宋代,易傳燈,宋,易傳燈 (宋),240230,50,10
宋,宋代,易原,宋,易原 (宋),507300,90,10
宋,宋代,易圖說,宋,易圖說 (宋),95050,40,10
宋,宋代,易圖通變,宋,易圖通變 (宋),302930,100,10
宋,宋代,易學啟蒙小傳,宋,易學啟蒙小傳 (宋),97810,50,10
宋,宋代,易學啟蒙通釋,宋,易學啟蒙通釋 (宋),564500,40,10
宋,宋代,易學辨惑,宋,易學辨惑 (宋),69660,20,10
宋,宋代,易小傳,宋,易小傳 (宋),1118850,70,10
宋,宋代,易數鈎隱圖,宋,易數鈎隱圖 (宋),136740,50,10
宋,宋代,易璇璣,宋,易璇璣 (宋),177970,40,10
宋,宋代,易翼傳,宋,易翼傳 (宋),563110,40,10
宋,宋代,易裨傳,宋,易裨傳 (宋),155520,30,10
宋,宋代,易變體義,宋,易變體義 (宋),935040,130,10
宋,宋代,易象意言,宋,易象意言 (宋),90390,20,10
宋,宋代,易象義,宋,易象義 (宋),1718840,180,10
宋,宋代,易通,宋,易通 (宋),630120,70,10
宋,宋代,春卿遺稿,宋,春卿遺稿 (宋),40590,20,10
宋,宋代,春明退朝錄,宋,春明退朝錄 (宋),214300,40,10
宋,宋代,春渚紀聞,宋,春渚紀聞 (宋),460210,110,10
宋,宋代,春秋三傳讞,葉夢得,春秋三傳讞 (葉夢得),2289870,110,10
宋,宋代,春秋五禮例宗,宋,春秋五禮例宗 (宋),426290,110,10
宋,宋代,春秋傳說例,宋,春秋傳說例 (宋),41190,10,10
宋,宋代,春秋分記,宋,春秋分記 (宋),5392640,910,10
宋,宋代,春秋尊王發微,宋,春秋尊王發微 (宋),583490,140,10
宋,宋代,春秋左傳事類始末,宋,春秋左傳事類始末 (宋),1662640,70,10
宋,宋代,春秋左傳要義,宋,春秋左傳要義 (宋),1642700,330,10
宋,宋代,春秋後傳,宋,春秋後傳 (宋),702170,130,10
宋,宋代,春秋或問,呂大圭,春秋或問 (呂大圭),1194200,230,10
宋,宋代,春秋本例,宋,春秋本例 (宋),449730,210,10
宋,宋代,春秋權衡,宋,春秋權衡 (宋),1115970,180,10
宋,宋代,春秋比事,宋,春秋比事 (宋),1544020,210,10
宋,宋代,春秋王霸列國世紀編,宋,春秋王霸列國世紀編 (宋),559620,40,10
宋,宋代,春秋皇綱論,宋,春秋皇綱論 (宋),183840,60,10
宋,宋代,春秋經筌,宋,春秋經筌 (宋),2605910,170,10
宋,宋代,春秋考,宋,春秋考 (宋),1553930,180,10
宋,宋代,春秋臣傳,宋,春秋臣傳 (宋),908880,310,10
宋,宋代,春秋講義,宋,春秋講義 (宋),844880,50,10
宋,宋代,春秋辨疑,宋,春秋辨疑 (宋),460550,50,10
宋,宋代,春秋通義,宋,春秋通義 (宋),51340,20,10
宋,宋代,春秋通訓,宋,春秋通訓 (宋),612120,70,10
宋,宋代,春秋通說,宋,春秋通說 (宋),871690,140,10
宋,宋代,春秋集傳詳說,宋,春秋集傳詳說 (宋),2802800,320,10
宋,宋代,春秋集義,宋,春秋集義 (宋),3474290,550,10
宋,宋代,昭德新編,宋,昭德新編 (宋),124060,30,10
宋,宋代,晁无咎詞,宋,晁无咎詞 (宋),133120,70,10
宋,宋代,晁氏客語,宋,晁氏客語 (宋),159120,20,10
宋,宋代,晝簾緒論,宋,晝簾緒論 (宋),134390,30,10
宋,宋代,晞髮集,謝翱,晞髮集 (謝翱),421840,130,10
宋,宋代,晦菴集,宋,晦菴集 (宋),17974670,1010,10
宋,宋代,普賢觀經義疏,本如,普賢觀經義疏 (本如),302900,20,10
宋,宋代,景定嚴州續志,宋,景定嚴州續志 (宋),343360,110,10
宋,宋代,景定建康志,宋,景定建康志 (宋),5362370,510,10
宋,宋代,景德傳燈錄,道原,景德傳燈錄 (道原),4319870,300,10
宋,宋代,景文集,宋,景文集 (宋),3425540,630,10
宋,宋代,景祐新修法寶錄,呂夷簡,景祐新修法寶錄 (呂夷簡),267390,140,10
宋,宋代,景迂生集,宋,景迂生集 (宋),2257670,200,10
宋,宋代,智者大師別傳註,曇照,智者大師別傳註 (曇照),327920,20,10
宋,宋代,智覺禪師自行錄,文冲,智覺禪師自行錄 (文冲),104790,10,10
宋,宋代,智證傳,慧洪,智證傳 (慧洪),390940,10,10
宋,宋代,曲阜集,宋,曲阜集 (宋),537800,50,10
宋,宋代,書傳,宋,書傳 (宋),797060,210,10
宋,宋代,書儀,宋,書儀 (宋),570280,110,10
宋,宋代,書史,宋,書史 (宋),138120,20,10
宋,宋代,書小史,宋,書小史 (宋),419130,110,10
宋,宋代,書敘指南,宋,書敘指南 (宋),1191280,220,10
宋,宋代,書經集傳,宋,書經集傳 (宋),1586360,70,10
宋,宋代,書舟詞,宋,書舟詞 (宋),104580,20,10
宋,宋代,書苑菁華,宋,書苑菁華 (宋),1205490,210,10
宋,宋代,書錄,宋,書錄 (宋),151000,60,10
宋,宋代,書集傳或問,宋,書集傳或問 (宋),553870,30,10
宋,宋代,書齋夜話,宋,書齋夜話 (宋),131570,50,10
宋,宋代,曼殊室利菩薩吉祥伽陀,法賢,曼殊室利菩薩吉祥伽陀 (法賢),11700,10,10
宋,宋代,曾子全書,宋,曾子全書 (宋),173000,10,10
宋,宋代,最上大乘金剛大教寶王經,法天,最上大乘金剛大教寶王經 (法天),92310,20,10
宋,宋代,最勝佛頂陀羅尼經,法天,最勝佛頂陀羅尼經 (法天),19390,10,10
宋,宋代,會稽三賦,宋,會稽三賦 (宋),432950,50,10
宋,宋代,會稽志,宋,會稽志 (宋),2374240,210,10
宋,宋代,會稽掇英總集,宋,會稽掇英總集 (宋),966370,210,10
宋,宋代,月令解,宋,月令解 (宋),311630,130,10
宋,宋代,月光菩薩經,法賢,月光菩薩經 (法賢),29730,10,10
宋,宋代,月泉吟社詩,宋,月泉吟社詩 (宋),144970,30,10
宋,宋代,月洞吟,宋,月洞吟 (宋),40050,20,10
宋,宋代,朝野類要,宋,朝野類要 (宋),126710,60,10
宋,宋代,木鍾集,宋,木鍾集 (宋),1093280,120,10
宋,宋代,本堂集,宋,本堂集 (宋),2760430,960,10
宋,宋代,朱子語類,宋,朱子語類 (宋),16259040,1410,10
宋,宋代,朱子讀書法,宋,朱子讀書法 (宋),435080,50,10
宋,宋代,杜工部年譜,宋,杜工部年譜 (宋),27160,20,10
宋,宋代,杜工部詩年譜,宋,杜工部詩年譜 (宋),74230,20,10
宋,宋代,東京夢華錄,宋,東京夢華錄 (宋),284120,110,10
宋,宋代,東原錄,宋,東原錄 (宋),112770,10,10
宋,宋代,東園叢說,宋,東園叢說 (宋),323470,50,10
宋,宋代,東坡全集,宋,東坡全集 (宋),9329550,1160,10
宋,宋代,東坡志林,宋,東坡志林 (宋),412880,130,10
宋,宋代,東坡易傳,宋,東坡易傳 (宋),789100,100,10
宋,宋代,東坡詞,宋,東坡詞 (宋),256650,20,10
宋,宋代,東坡詩集註,宋,東坡詩集註 (宋),5416800,330,10
宋,宋代,東堂詞,宋,東堂詞 (宋),142890,20,10
宋,宋代,東堂集,宋,東堂集 (宋),766840,110,10
宋,宋代,東塘集,宋,東塘集 (宋),1496460,210,10
宋,宋代,東宮備覽,宋,東宮備覽 (宋),147530,70,10
宋,宋代,東家雜記,宋,東家雜記 (宋),191040,30,10
宋,宋代,東山詩選,宋,東山詩選 (宋),96460,30,10
宋,宋代,東溪試茶錄,宋,東溪試茶錄 (宋),29140,10,10
宋,宋代,東溪集,宋,東溪集 (宋),167780,40,10
宋,宋代,東漢會要,宋,東漢會要 (宋),1868880,410,10
宋,宋代,東澗集,宋,東澗集 (宋),922740,150,10
宋,宋代,東牟集,宋,東牟集 (宋),1202350,150,10
宋,宋代,東窻集,宋,東窻集 (宋),931440,170,10
宋,宋代,東萊呂太史春秋左傳類編,宋,東萊呂太史春秋左傳類編 (宋),813660,20,10
宋,宋代,東萊詩集,宋,東萊詩集 (宋),830270,210,10
宋,宋代,東萊集,宋,東萊集 (宋),2801990,410,10
宋,宋代,東觀集,宋,東觀集 (宋),241060,110,10
宋,宋代,東觀餘論,宋,東觀餘論 (宋),483290,30,10
宋,宋代,東軒筆錄,宋,東軒筆錄 (宋),497520,160,10
宋,宋代,東都事略,宋,東都事略 (宋),4996860,1310,10
宋,宋代,東野農歌集,宋,東野農歌集 (宋),85350,60,10
宋,宋代,東齋記事,宋,東齋記事 (宋),166850,70,10
宋,宋代,松漠紀聞,宋,松漠紀聞 (宋),113900,30,10
宋,宋代,松隱集,宋,松隱集 (宋),1324140,410,10
宋,宋代,林和靖集,宋,林和靖集 (宋),157880,50,10
宋,宋代,林泉老人評唱丹霞淳禪師頌古虗堂集,子淳,林泉老人評唱丹霞淳禪師頌古虗堂集 (子淳),823470,60,10
宋,宋代,林泉老人評唱投子青和尚頌古空谷集,義青,林泉老人評唱投子青和尚頌古空谷集 (義青),868390,60,10
宋,宋代,林泉高致集,宋,林泉高致集 (宋),117500,10,10
宋,宋代,林間錄,慧洪,林間錄 (慧洪),504840,20,10
宋,宋代,林間錄後集,慧洪,林間錄後集 (慧洪),74530,10,10
宋,宋代,果學紀聞,宋,果學紀聞 (宋),2305500,220,10
宋,宋代,枯崖漫錄,圓悟,枯崖漫錄 (圓悟),356340,30,10
宋,宋代,柯山集,宋,柯山集 (宋),2234840,510,10
宋,宋代,柳塘外集,宋,柳塘外集 (宋),351720,50,10
宋,宋代,柴氏四隱集,宋,柴氏四隱集 (宋),186060,50,10
宋,宋代,栟櫚集,宋,栟櫚集 (宋),600850,260,10
宋,宋代,格齋四六,宋,格齋四六 (宋),250910,10,10
宋,宋代,桂海虞衡志,宋,桂海虞衡志 (宋),115420,20,10
宋,宋代,桯史,宋,桯史 (宋),690850,160,10
宋,宋代,梁谿漫志,宋,梁谿漫志 (宋),433550,110,10
宋,宋代,梁谿遺稿,宋,梁谿遺稿 (宋),110450,30,10
宋,宋代,梁谿集,宋,梁谿集 (宋),8071110,1850,10
宋,宋代,梅屋集,宋,梅屋集 (宋),93660,60,10
宋,宋代,梅山續藁,宋,梅山續藁 (宋),457780,190,10
宋,宋代,梅巖文集,宋,梅巖文集 (宋),349900,110,10
宋,宋代,梅溪詞,宋,梅溪詞 (宋),111120,30,10
宋,宋代,梅溪集,宋,梅溪集 (宋),3522910,300,10
宋,宋代,梅苑,宋,梅苑 (宋),305560,110,10
宋,宋代,梵本般若波羅蜜多心經,慈賢,梵本般若波羅蜜多心經 (慈賢),14660,10,10
宋,宋代,梵網經菩薩戒注,慧因,梵網經菩薩戒注 (慧因),403570,30,10
宋,宋代,梵網菩薩戒經疏註,與咸,梵網菩薩戒經疏註 (與咸),1015170,30,10
宋,宋代,棠陰比事,宋,棠陰比事 (宋),179450,40,10
宋,宋代,楊公筆錄,宋,楊公筆錄 (宋),86710,10,10
宋,宋代,楊岐方會和尚語錄,仁勇,楊岐方會和尚語錄 (仁勇),96950,10,10
宋,宋代,楊氏易傳,宋,楊氏易傳 (宋),1208060,210,10
宋,宋代,楓窗小牘,宋,楓窗小牘 (宋),155600,30,10
宋,宋代,楚詞補注,宋,楚詞補注 (宋),2128260,180,10
宋,宋代,楚辭後語,朱熹,楚辭後語 (朱熹),344360,70,10
宋,宋代,楚辭辯證,朱熹,楚辭辯證 (朱熹),126730,20,10
